"Date","rented_bikes","temp_c","humidity_pct","wind_speed","snowfall_cm","season","holiday"
"5/10/18",4522,17.0958333333333,81.3333333333333,1.77083333333333,0,"Autumn","No Holiday"
"5/11/18",23472,11.8625,66.875,1.0625,0,"Autumn","No Holiday"
"5/12/17",8307,-4.45833333333333,36.4166666666667,1.10833333333333,0,"Winter","No Holiday"
"5/2/18",3932,-9.4,37.9583333333333,3.06666666666667,0,"Winter","No Holiday"
"5/3/18",8597,6.0375,68.5833333333333,1.91666666666667,0,"Spring","No Holiday"
"5/4/18",2596,7.79583333333333,87.3333333333333,1.9875,0,"Spring","No Holiday"
"5/5/18",25353,17.7291666666667,46.7916666666667,2.725,0,"Spring","No Holiday"
"5/6/18",33424,23.5666666666667,52.2083333333333,1.72916666666667,0,"Summer","No Holiday"
"5/7/18",28182,25.3916666666667,74.7083333333333,1.19583333333333,0,"Summer","No Holiday"
"5/8/18",17415,29.8333333333333,73.2083333333333,2.65416666666667,0,"Summer","No Holiday"
"5/9/18",31114,23.8375,61.7916666666667,2.50416666666667,0,"Autumn","No Holiday"
"6/1/18",5180,-2.75416666666667,45.6666666666667,1.47916666666667,0,"Winter","No Holiday"
"6/10/18",16037,18.0208333333333,84.1666666666667,2.19166666666667,0,"Autumn","No Holiday"
"6/11/18",0,12.1375,69.7916666666667,0.908333333333333,0,"Autumn","No Holiday"
"6/12/17",6669,0.0458333333333333,70.7916666666667,0.695833333333333,0.358333333333333,"Winter","No Holiday"
"6/2/18",3988,-10.0083333333333,35.5416666666667,3.17916666666667,0,"Winter","No Holiday"
"6/3/18",12003,4.2875,49.4583333333333,1.54583333333333,0,"Spring","No Holiday"
"6/4/18",11520,6.30416666666667,74.0416666666667,3.0375,0,"Spring","No Holiday"
"6/5/18",14556,16.9166666666667,84.0416666666667,1.1,0,"Spring","No Holiday"
"6/6/18",30498,23.0916666666667,60.375,2.0875,0,"Summer","Holiday"
"6/7/18",33676,24.0625,58.4166666666667,1.85,0,"Summer","No Holiday"
"6/8/18",19171,30.725,71.7083333333333,1.60416666666667,0,"Summer","No Holiday"
"6/9/18",27838,24.25,70.7916666666667,1.89583333333333,0,"Autumn","No Holiday"
"7/1/18",4714,-1.20833333333333,43.0833333333333,0.8125,0,"Winter","No Holiday"
"7/10/18",27614,16.7625,58.125,1.70833333333333,0,"Autumn","No Holiday"
"7/11/18",16525,12.7791666666667,80.1666666666667,1.125,0,"Autumn","No Holiday"
"7/12/17",8549,1.09166666666667,67.5416666666667,1.69166666666667,0.433333333333333,"Winter","No Holiday"
"7/2/18",4697,-8.325,40,1.61666666666667,0,"Winter","No Holiday"
"7/3/18",11170,6.19166666666667,50.6666666666667,1.71666666666667,0,"Spring","No Holiday"
"7/4/18",11159,4.20833333333333,46,4,0,"Spring","No Holiday"
"7/5/18",28140,18.9916666666667,62.7083333333333,1.20416666666667,0,"Spring","No Holiday"
"7/6/18",32002,22.2958333333333,69.2916666666667,1.94166666666667,0,"Summer","No Holiday"
"7/7/18",31076,23.7625,51.75,1.575,0,"Summer","No Holiday"
"7/8/18",23806,30.5166666666667,62.4583333333333,1.425,0,"Summer","No Holiday"
"7/9/18",30381,22.1583333333333,56.875,2.47916666666667,0,"Autumn","No Holiday"
"8/1/18",5711,1.42083333333333,49.3333333333333,1.75,0.1875,"Winter","No Holiday"
"8/10/18",29362,14.7208333333333,46.4583333333333,1.1125,0,"Autumn","No Holiday"
"8/11/18",1721,11.7125,91.5416666666667,1.88333333333333,0,"Autumn","No Holiday"
"8/12/17",8032,-3.825,41.75,1.85,0,"Winter","No Holiday"
"8/2/18",5613,-4.5875,44.75,1.2,0,"Winter","No Holiday"
"8/3/18",7711,4.72916666666667,77.7916666666667,2.03333333333333,0,"Spring","No Holiday"
"8/4/18",6666,3.8125,56.9583333333333,1.73333333333333,0,"Spring","No Holiday"
"8/5/18",26429,17.7583333333333,52.0833333333333,1.70416666666667,0,"Spring","No Holiday"
"8/6/18",35103,21.7416666666667,68.4583333333333,2.0625,0,"Summer","No Holiday"
"8/7/18",30080,23.0041666666667,50.5833333333333,1.52083333333333,0,"Summer","No Holiday"
"8/8/18",23880,30.9208333333333,65.7916666666667,1.93333333333333,0,"Summer","No Holiday"
"8/9/18",29813,21.6916666666667,48.6666666666667,1.66666666666667,0,"Autumn","No Holiday"
"9/1/18",5500,-3.87083333333333,58.5833333333333,2.975,0.45,"Winter","No Holiday"
"9/10/18",0,15,52.625,1.1375,0,"Autumn","Holiday"
"9/11/18",0,12.0291666666667,70.75,3.05416666666667,0,"Autumn","No Holiday"
"9/12/17",7233,-0.845833333333333,46,1.07916666666667,0,"Winter","No Holiday"
"9/2/18",6268,-0.0541666666666667,42.4583333333333,1.09583333333333,0,"Winter","No Holiday"
"9/3/18",11642,4.60416666666667,62.0416666666667,1.5125,0,"Spring","No Holiday"
"9/4/18",19082,7.47916666666667,60.2916666666667,1.05,0,"Spring","No Holiday"
"9/5/18",28895,15.4583333333333,50.0416666666667,1.69583333333333,0,"Spring","No Holiday"
"9/6/18",25911,23.6833333333333,61.2916666666667,1.38333333333333,0,"Summer","No Holiday"
"9/7/18",6191,21.0208333333333,79.625,1.0875,0,"Summer","No Holiday"
"9/8/18",21644,28.9666666666667,76.1666666666667,1.6625,0,"Summer","No Holiday"
"9/9/18",28354,21.9583333333333,49.4583333333333,1.23333333333333,0,"Autumn","No Holiday"
